ticker,date,time,title,datetime,hour,compound
AAPL,2023-11-09,03:44 PM,Apple Co-Founder Wozniak Tells ABC That He Had Minor Stroke,2023-11-09 15:44:00,15,0.0
AAPL,2023-11-09,03:42 PM,Apple May Face $14B EU Tax Bill After Court Advisor Suggests Nixing Prior Favorable Order,2023-11-09 15:42:00,15,0.4767
AAPL,2023-11-09,03:41 PM,AI Is Coming to Devices Everywhere. Apple and 5 More Stocks to Play the Trend.,2023-11-09 15:41:00,15,0.3947
AAPL,2023-11-09,02:50 PM,Apple rolls out new AirPods Pro 2 firmware,2023-11-09 14:50:00,14,0.0
AAPL,2023-11-09,01:46 PM,Apple Vision Pro Spatial Video arrives for iPhone in iOS 17.2 beta 2,2023-11-09 13:46:00,13,0.25
AAPL,2023-11-09,01:38 PM,Why Apple could make a run for a 52-week high,2023-11-09 13:38:00,13,0.0
AAPL,2023-11-09,01:24 PM,Apple co-founder Wozniak still hospitalized in Mexico amid health issues - AP,2023-11-09 13:24:00,13,0.0
AAPL,2023-11-09,01:09 PM,"Apple seeds second iOS 17.2, iPadOS 17.2 developer betas",2023-11-09 13:09:00,13,0.0
AAPL,2023-11-09,12:07 PM,Apple faces setback in fight over $14 billion tax bill,2023-11-09 12:07:00,12,-0.3818
AAPL,2023-11-09,12:07 PM,Apple-backed Aliro aims to be the Matter of smart locks,2023-11-09 12:07:00,12,0.4215
AAPL,2023-11-09,12:00 PM,Apple Could Use Generative AI to Visualize Your Feelings,2023-11-09 12:00:00,12,0.0
AAPL,2023-11-09,12:00 PM,Can an AI Device Replace the Smartphone?,2023-11-09 12:00:00,12,0.0
AAPL,2023-11-09,11:01 AM,iPhone 15 Pro Max used in new Paris photography exhibition,2023-11-09 11:01:00,11,0.0
AAPL,2023-11-09,10:18 AM,Hollywood actors union reaches tentative deal to end 118-day strike,2023-11-09 10:18:00,10,-0.0772
AAPL,2023-11-09,10:11 AM,Goldmans consumer retreat isnt over,2023-11-09 10:11:00,10,0.2023
AAPL,2023-11-09,09:44 AM,Apple 2023 10-K Takeaways,2023-11-09 09:44:00,9,0.0
AAPL,2023-11-09,09:41 AM,Microsoft Record Leads $1.5 Trillion Nasdaq Surge,2023-11-09 09:41:00,9,0.0
AAPL,2023-11-09,09:20 AM,"Morning Brew: AMC Plummets on Stock Offering, Disney Surges on Earnings",2023-11-09 09:20:00,9,0.0
AAPL,2023-11-09,09:17 AM,"Apple Sales Are in Decline, but 1 Other Stock Is Taking It on the Chin",2023-11-09 09:17:00,9,0.0
AAPL,2023-11-09,08:30 AM,"A Trump or Biden win won't matter to investors, says 'bond king' Jeffrey Gundlach",2023-11-09 08:30:00,8,0.5756
AAPL,2023-11-09,07:28 AM,5 Things to Know Before Markets Open,2023-11-09 07:28:00,7,0.0
AAPL,2023-11-09,07:00 AM,"Apple doesn't pass on climate costs to users, says Jackson",2023-11-09 07:00:00,7,0.0
AAPL,2023-11-09,06:56 AM,Why Apples $15 Billion EU Tax Problem Is a Risk Once Again,2023-11-09 06:56:00,6,-0.5859
AAPL,2023-11-09,06:50 AM,2 Under-the-Radar Tech Stocks To Buy in 2023,2023-11-09 06:50:00,6,0.0
AAPL,2023-11-09,06:20 AM,AAPL Stock: Should You Buy the Apple Dip?,2023-11-09 06:20:00,6,0.0
AAPL,2023-11-09,06:10 AM,3 Things Warren Buffett's Top 5 Stocks All Have in Common,2023-11-09 06:10:00,6,0.2023
AAPL,2023-11-09,12:57 AM,AI's iPhone AppStore moment dawns as OpenAI announces custom GPTs and store platform,2023-11-09 00:57:00,0,0.0
AAPL,2023-11-08,10:45 PM,Here's Why You Should Consider Increasing Your Apple (AAPL) Stake,2023-11-08 22:45:00,22,0.0
AAPL,2023-11-08,10:32 PM,Will Apple's record-breaking R&D spending pay off with the M3 chip series?,2023-11-08 22:32:00,22,-0.1027
AAPL,2023-11-08,09:17 PM,Chinese phonemakers Oppo and Transsion seek growth in south-east Asia,2023-11-08 21:17:00,21,0.3818
AAPL,2023-11-08,08:33 PM,Sensing components maker TASC turns cautious for 4Q23,2023-11-08 20:33:00,20,-0.1027
AAPL,2023-11-08,06:10 PM,OLED iPad Pro display production to begin in February,2023-11-08 18:10:00,18,0.0
AAPL,2023-11-08,04:31 PM,Apple Watch Ultra saves unconscious diabetic's life,2023-11-08 16:31:00,16,0.0
AAPL,2023-11-08,03:40 PM,"Apple is not passing on costs of climate goals to consumers, exec says",2023-11-08 15:40:00,15,0.0
AAPL,2023-11-08,03:37 PM,Best Dow Jones Stocks To Buy And Watch In November 2023: Apple Hits Buy Point,2023-11-08 15:37:00,15,0.6369
AAPL,2023-11-08,02:06 PM,Apple wants a bigger slice of the $183 billion gaming market,2023-11-08 14:06:00,14,0.0
AAPL,2023-11-08,12:25 PM,'Resident Evil 4' comes to iPhone 15 Pro & Mac on December 20,2023-11-08 12:25:00,12,-0.6597
AAPL,2023-11-08,12:23 PM,Googles latest move to make Apple open iMessage has powerful precedent,2023-11-08 12:23:00,12,0.4215
AAPL,2023-11-08,11:50 AM,"Apple will benefit most as AI goes mainstream, say analysts",2023-11-08 11:50:00,11,0.4588
AAPL,2023-11-08,11:30 AM,AMD and Intel Respond to CPU Competitors Qualcomm and Apple,2023-11-08 11:30:00,11,0.0
AAPL,2023-11-08,11:30 AM,Why Apple's Services Business Is Such a Big Catalyst for the Stock,2023-11-08 11:30:00,11,0.0
AAPL,2023-11-08,11:08 AM,Top analyst suggests Apple could snap up one of Disney's prized assets for $40 billion,2023-11-08 11:08:00,11,0.7096
AAPL,2023-11-08,10:39 AM,"The Artificial Intelligence (AI) Boom Is Coming: 3 Growth Stocks Could Be Bigger than Apple When the Dust Settles, According to a Wall Street Analyst",2023-11-08 10:39:00,10,0.6908
AAPL,2023-11-08,10:13 AM,"Amazon and Samsung Step Up AI Race. What It Means for Microsoft, Google, and Apple.",2023-11-08 10:13:00,10,0.1779
AAPL,2023-11-08,09:57 AM,Apple admits third-party App Stores in Europe are inevitable,2023-11-08 09:57:00,9,0.296
AAPL,2023-11-08,09:31 AM,"Meta, Apple at risk of increased regulation of digital wallets",2023-11-08 09:31:00,9,0.0
AAPL,2023-11-08,09:30 AM,3 Top Tech Stocks to Buy in November,2023-11-08 09:30:00,9,0.2023
AAPL,2023-11-08,09:23 AM,Reading Between the Lines of Apple's 4Q23 Earnings Q&A With Analysts,2023-11-08 09:23:00,9,0.0
AAPL,2023-11-08,09:00 AM,Apple announces 2024 Swift Student Challenge,2023-11-08 09:00:00,9,0.2732
AAPL,2023-11-08,09:00 AM,Nearly Half of Warren Buffett's $6.1 Billion in Annual Dividends Comes From These 3 Stocks,2023-11-08 09:00:00,9,0.0
AAPL,2023-11-08,08:29 AM,Apple says it 'expects to make' App Store policy changes due to EU DMA,2023-11-08 08:29:00,8,0.0
AAPL,2023-11-08,08:15 AM,1 Lesser-Known Artificial Intelligence (AI) Stock to Jump On Now,2023-11-08 08:15:00,8,0.4767
AAPL,2023-11-08,07:57 AM,"iMac 24-inch M3 review: Performance, specs, price",2023-11-08 07:57:00,7,0.0
AAPL,2023-11-08,07:50 AM,"1 Semiconductor Stock Set to Join Apple, Amazon, Microsoft, Alphabet, and NVIDIA in the $1 Trillion Club",2023-11-08 07:50:00,7,0.4404
AAPL,2023-11-08,07:42 AM,Apple insists 8GB unified memory equals 16GB regular RAM,2023-11-08 07:42:00,7,0.3818
AAPL,2023-11-08,07:38 AM,"Amazon and Samsung Enter the AI Race. What It Means for Microsoft, Google, and Apple.",2023-11-08 07:38:00,7,0.1779
AAPL,2023-11-08,07:01 AM,Is it too late to buy Apple stock?  Smart Investing,2023-11-08 07:01:00,7,0.4019
AAPL,2023-11-08,07:01 AM,2 Stocks to Invest in Virtual Reality,2023-11-08 07:01:00,7,0.0
AAPL,2023-11-08,06:45 AM,Job Cuts Are Mounting This Earnings Season. Its a Warning for the Economy.,2023-11-08 06:45:00,6,-0.5574
AAPL,2023-11-08,06:32 AM,Apple's Annual Buybacks Hit a 3-Year Low. Should Investors Be Concerned?,2023-11-08 06:32:00,6,-0.2732
AAPL,2023-11-08,06:24 AM,Google now tries getting EU to force open iMessage,2023-11-08 06:24:00,6,0.0
AAPL,2023-11-08,06:00 AM,What Corporate America is worried about,2023-11-08 06:00:00,6,-0.296
AAPL,2023-11-08,05:50 AM,3 Top E-Commerce Stocks to Buy in November,2023-11-08 05:50:00,5,0.2023
AAPL,2023-11-08,05:06 AM,Warren Buffett's Latest $1.1 Billion Buy Brings His Total Investment in This Stock to More Than $72 Billion in 5 Years,2023-11-08 05:06:00,5,0.0
AAPL,2023-11-08,05:00 AM,"The S&P 500 Is Rallying. Here's Where to Invest $5,000 Right Now.",2023-11-08 05:00:00,5,0.0
AAPL,2023-11-08,01:52 AM,Apple's MacBook faces tough year but with 2024 comeback in sight,2023-11-08 01:52:00,1,-0.0644
AAPL,2023-11-08,12:00 AM,Google and prominent telecom groups call on Brussels to act over Apples iMessage,2023-11-08 00:00:00,0,0.3182
AAPL,2023-11-07,09:03 PM,Premiumization disrupts India smartphone market,2023-11-07 21:03:00,21,0.0
TSLA,2023-11-09,10:22 PM,Analyst who predicted Tesla would fall in October has a new price target,2023-11-09 22:22:00,22,0.0
TSLA,2023-11-09,08:59 PM,"Not being a union shop gives Tesla 'flexibility', says Craft Ventures' David Sacks",2023-11-09 20:59:00,20,0.0
TSLA,2023-11-09,05:21 PM,S&P 500 Gains and Losses Today: Becton Dickinson Hit by Low COVID-19 Test Demand,2023-11-09 17:21:00,17,-0.4404
TSLA,2023-11-09,04:52 PM,EV Makers Are Targeting Tesla In An Unexpected Way  How Will Elon Musk Respond?,2023-11-09 16:52:00,16,0.0
TSLA,2023-11-09,04:45 PM,"Biden backs Tesla, Toyota unionization, celebrates deal that saved Belvidere plant",2023-11-09 16:45:00,16,0.743
TSLA,2023-11-09,04:39 PM,"Bitcoin rises, Tesla tumbles, Tapestry earnings: Top movers",2023-11-09 16:39:00,16,0.2023
TSLA,2023-11-09,04:25 PM,A key Volkswagen executive lays out a game plan to beat Tesla,2023-11-09 16:25:00,16,0.0
TSLA,2023-11-09,04:18 PM,Tesla Implements Small Price Hikes In China. Top Analyst Outlines Requirements For TSLA Rebound.,2023-11-09 16:18:00,16,0.2023
TSLA,2023-11-09,04:16 PM,"Tesla slapped with Reduce rating at HSBC, with timeline and costs of future products a concern",2023-11-09 16:16:00,16,0.0
TSLA,2023-11-09,03:52 PM,Tesla Raises Prices of Some Model 3 and Model Y Vehicles in China,2023-11-09 15:52:00,15,0.0
TSLA,2023-11-09,03:11 PM,Tesla to roll into South America with first steps in Chile,2023-11-09 15:11:00,15,0.0
TSLA,2023-11-09,03:08 PM,A New Bear Says Sell Tesla Stock. Theres More Pulling Down the Stock.,2023-11-09 15:08:00,15,0.0
TSLA,2023-11-09,02:58 PM,Tesla bulls say electric vehicle demand is soaring. Here's what's really happening,2023-11-09 14:58:00,14,-0.128
TSLA,2023-11-09,02:50 PM,"Tesla slides as HSBC initiates coverage with $146 price target, cites Musk risk",2023-11-09 14:50:00,14,-0.2732
TSLA,2023-11-09,02:49 PM,Tesla Stock Tumbles Again. Will the Stock Keep Falling?,2023-11-09 14:49:00,14,-0.1531
TSLA,2023-11-09,02:23 PM,"Bitcoin market cap breaks $700 billion, passing Elon Musk's Tesla as price surges",2023-11-09 14:23:00,14,0.0
TSLA,2023-11-09,02:18 PM,"Why Tesla, Rivian, and Lucid Motors Lost Their Charge Today",2023-11-09 14:18:00,14,-0.3182
TSLA,2023-11-09,02:02 PM,TSLA Stock Price Prediction: Why HSBC Says Tesla Could Fall 30% From Here,2023-11-09 14:02:00,14,0.0
TSLA,2023-11-09,01:42 PM,Tesla Charts a Path Downhill,2023-11-09 13:42:00,13,0.0
TSLA,2023-11-09,01:25 PM,"Midday Movers: Disney Rises, Tesla and Becton Dickinson Fall",2023-11-09 13:25:00,13,0.0
TSLA,2023-11-09,01:07 PM,"Sell Tesla Stock, Says Analyst. It Can Drop 34%.",2023-11-09 13:07:00,13,-0.2732
TSLA,2023-11-09,01:06 PM,Tesla Prepares Incursion Into South America Via Lithium-Rich Chile,2023-11-09 13:06:00,13,0.0
TSLA,2023-11-09,12:31 PM,Europes Unions Have Gone Quiet. Wages Are Up and Inflation Is Down.,2023-11-09 12:31:00,12,0.0
TSLA,2023-11-09,10:42 AM,"Biden backs UAW efforts to unionize Tesla, Toyota",2023-11-09 10:42:00,10,-0.0516
TSLA,2023-11-09,10:20 AM,Tesla CEO Elon Musk Wants to Get Inside Your Head,2023-11-09 10:20:00,10,0.0
TSLA,2023-11-09,10:05 AM,"Tesla initiated, Kellanova upgraded: Wall Street's top analyst calls",2023-11-09 10:05:00,10,0.2023
TSLA,2023-11-09,09:17 AM,One of Elon Musk's boldest Tesla promises is going in the opposite direction,2023-11-09 09:17:00,9,0.6369
TSLA,2023-11-09,08:30 AM,"A Trump or Biden win won't matter to investors, says 'bond king' Jeffrey Gundlach",2023-11-09 08:30:00,8,0.5756
TSLA,2023-11-09,07:13 AM,Li Auto Stock Rises on Earnings Beat. Thats Good for Tesla.,2023-11-09 07:13:00,7,0.4404
TSLA,2023-11-09,06:05 AM,The $25K Question: Can Tesla Capture America's Mid-Market EV Dreams?,2023-11-09 06:05:00,6,0.4019
TSLA,2023-11-09,04:05 AM,"Tesla to recall 159 Model S, X vehicles - NHTSA",2023-11-09 04:05:00,4,0.0
TSLA,2023-11-09,02:34 AM,"Walt Disney, Affirm, AMC Entertainment, Twilio rise premarket; Lyft, Tesla fall",2023-11-09 02:34:00,2,0.4215
TSLA,2023-11-09,12:14 AM,Tesla raises prices on some models sold in China: report,2023-11-09 00:14:00,0,0.0
TSLA,2023-11-08,07:43 PM,Tesla raises prices on some refreshed long-range vehicles in China beginning Nov. 9,2023-11-08 19:43:00,19,0.0
TSLA,2023-11-08,07:03 PM,"UPDATE 1-Swedish EV maker Polestar trims delivery forecast, halves margin target",2023-11-08 19:03:00,19,0.0
TSLA,2023-11-08,05:21 PM,AMC Falls After Earnings; Are Meme Stocks A Buy Now?,2023-11-08 17:21:00,17,0.0
TSLA,2023-11-08,04:28 PM,What is causing the slowdown in EV demand?,2023-11-08 16:28:00,16,-0.128
TSLA,2023-11-08,04:22 PM,Li Auto Earnings Are Coming. These Matter for Tesla.,2023-11-08 16:22:00,16,0.0258
TSLA,2023-11-08,04:12 PM,"EV Stocks: Rivian Slides Despite Upbeat EV Guidance, Lucid Hits All-Time Low",2023-11-08 16:12:00,16,-0.2732
TSLA,2023-11-08,04:06 PM,Start-Up Polestar Updated Its Guidance. Its Another Bleak Sign for EVs.,2023-11-08 16:06:00,16,0.0
TSLA,2023-11-08,04:02 PM,Tesla China Registrations Pop As EV Giant Teases A Welcome Sign For Investors,2023-11-08 16:02:00,16,0.2023
TSLA,2023-11-08,04:00 PM,"Swedish EV maker Polestar trims 2023 delivery forecast, halves margin target",2023-11-08 16:00:00,16,0.0
TSLA,2023-11-08,03:57 PM,"Short sellers now have EV, renewable energy stocks in sights",2023-11-08 15:57:00,15,0.2732
TSLA,2023-11-08,03:03 PM,Who are the last remaining holdouts on Tesla's charging standard?,2023-11-08 15:03:00,15,0.0
TSLA,2023-11-08,02:52 PM,"Musk must take steps to stop Tesla's stock slide, key analyst says",2023-11-08 14:52:00,14,-0.296
TSLA,2023-11-08,01:18 PM,Short sellers go after renewable and EV stocks,2023-11-08 13:18:00,13,0.0
TSLA,2023-11-08,01:06 PM,Lucid Cuts Production Guidance as Its Results Fall Short,2023-11-08 13:06:00,13,-0.296
TSLA,2023-11-08,12:59 PM,This EV Stock Is Ripping Higher. There Is No Reason.,2023-11-08 12:59:00,12,-0.296
TSLA,2023-11-08,12:55 PM,AMC To Report Earnings; Are Meme Stocks A Buy Now?,2023-11-08 12:55:00,12,0.0
TSLA,2023-11-08,12:08 PM,Rivian Continues To Make Progress While The Electric Pickup Concept Continues To Evolve,2023-11-08 12:08:00,12,0.4215
TSLA,2023-11-08,11:47 AM,Is Rivian Stock A Buy Or A Sell With The EV Startup Increasing 2023 Production Guidance?,2023-11-08 11:47:00,11,0.0
TSLA,2023-11-08,09:51 AM,"Rivian stock volatile as EV maker boosts production forecast, trims loss projection",2023-11-08 09:51:00,9,0.0
TSLA,2023-11-08,08:37 AM,India commerce minister to meet Tesla's Musk amid market entry talks-sources,2023-11-08 08:37:00,8,0.0
TSLA,2023-11-08,08:10 AM,Is This ETF a Safer Way to Buy the Dip on Tesla and Rivian Stock?,2023-11-08 08:10:00,8,0.4215
TSLA,2023-11-08,07:25 AM,"Elon Musks affordability problemTesla is fast running out of early adopters, but its cars are still too expensive for most buyers",2023-11-08 07:25:00,7,0.0
TSLA,2023-11-08,06:20 AM,Bear of the Day: Tesla (TSLA),2023-11-08 06:20:00,6,0.0
TSLA,2023-11-08,06:00 AM,Arevon Completes Financing on Nation's First Utility-Scale Solar Peaker Project Using the IRA's Transferability Provision,2023-11-08 06:00:00,6,0.0
TSLA,2023-11-08,05:53 AM,"Rivian stock leaps as Tesla rival boosts production forecast, defying EV gloom",2023-11-08 05:53:00,5,-0.3182
TSLA,2023-11-08,05:24 AM,Proceed With Caution When Considering These 5 Ultra-Popular Stocks,2023-11-08 05:24:00,5,0.0
TSLA,2023-11-07,11:27 PM,India reportedly to fast-track approving Tesla investment plan,2023-11-07 23:27:00,23,0.0
AAPL,2023-11-12,10:56 AM,Apple's bug-fix week due to focus on minimizing OS issues,2023-11-12 10:56:00,10,0.0
AAPL,2023-11-12,10:00 AM,Why Apples Find My Says Your Stuff Is Lost When Its Not,2023-11-12 10:00:00,10,-0.3182
AAPL,2023-11-12,08:00 AM,The iPhone For AI': Betting Big On Artificial Intelligence,2023-11-12 08:00:00,8,0.4767
AAPL,2023-11-12,07:53 AM,Early 2024 launch of 12.9-inch iPad rumored by Kuo,2023-11-12 07:53:00,7,0.0
AAPL,2023-11-12,07:43 AM,Why Washington wants to treat Apple and Google like big banks,2023-11-12 07:43:00,7,0.6369
AAPL,2023-11-11,08:02 PM,Apples Top iPhone Supplier Goes to Outer Space With New Satellites,2023-11-11 20:02:00,20,0.2023
AAPL,2023-11-11,12:00 PM,A Bull Market May Be Coming: 2 AI Stocks to Buy Hand Over Fist Now,2023-11-11 12:00:00,12,0.4939
AAPL,2023-11-11,09:30 AM,Apples latest iMac packs solid performance and sleek design: Review,2023-11-11 09:30:00,9,0.1531
AAPL,2023-11-11,07:45 AM,Apple Stock: Bull vs. Bear,2023-11-11 07:45:00,7,0.0
AAPL,2023-11-11,07:00 AM,Firing on All Cylinders Indeed,2023-11-11 07:00:00,7,-0.34
AAPL,2023-11-10,07:52 PM,Hollywood actors to vote on strike deal after 86% union board approval,2023-11-10 19:52:00,19,0.3818
AAPL,2023-11-10,06:58 PM,Weekly Roundup,2023-11-10 18:58:00,18,0.0
AAPL,2023-11-10,04:07 PM,Warren Buffett Stocks: What's Inside Berkshire Hathaway's Portfolio?,2023-11-10 16:07:00,16,0.0
AAPL,2023-11-10,04:00 PM,Buy These 2 Growth Stocks on the Dip,2023-11-10 16:00:00,16,0.3818
AAPL,2023-11-10,03:18 PM,Apple's ad-free Amazon presence raises questions,2023-11-10 15:18:00,15,0.1779
AAPL,2023-11-10,02:18 PM,First look at Vision Pro spatial video in new Apple demos,2023-11-10 14:18:00,14,0.25
AAPL,2023-11-10,12:52 PM,"Nvidia, Qualcomm Jumping Into CPU Arms Race. Can They Succeed?",2023-11-10 12:52:00,12,0.4939
AAPL,2023-11-10,11:02 AM,Apple releases urgent iPhone update for popular and vital feature,2023-11-10 11:02:00,11,0.7003
AAPL,2023-11-10,10:48 AM,"Apple Share Buyback Update, Apple's Paid Subscriptions Growth Update",2023-11-10 10:48:00,10,0.5859
AAPL,2023-11-10,10:40 AM,5 things we learned from the Epic-Google antitrust case this week,2023-11-10 10:40:00,10,0.0
AAPL,2023-11-10,10:13 AM,Apple drafts appeal against Europe's Digital Markets Act,2023-11-10 10:13:00,10,0.0
AAPL,2023-11-10,09:57 AM,Taiwan Semiconductor's Results Are a Clear Positve for Qualcomm and Marvell,2023-11-10 09:57:00,9,0.3818
AAPL,2023-11-10,09:29 AM,Apple to file challenge over Digital Markets Act in EU court - Bloomberg News,2023-11-10 09:29:00,9,0.0772
AAPL,2023-11-10,09:23 AM,UPDATE 2-Apple to file challenge over Digital Markets Act in EU court - Bloomberg News,2023-11-10 09:23:00,9,0.0772
AAPL,2023-11-10,09:13 AM,Apple is paying $25 million to settle claims of shutting US jobseekers out of some jobs,2023-11-10 09:13:00,9,0.0
AAPL,2023-11-10,08:02 AM,"New MacBook Pro and iMac, plus Humane's AI Pin",2023-11-10 08:02:00,8,0.0
AAPL,2023-11-10,07:15 AM,1 Growth Stock Down 7% to Buy Right Now,2023-11-10 07:15:00,7,0.3818
AAPL,2023-11-10,07:00 AM,Prediction: Microsoft Will Overtake Apple as the World's Largest Company By 2025,2023-11-10 07:00:00,7,0.0
AAPL,2023-11-10,06:48 AM,How Steve Jobs saved Apple with the online Apple Store,2023-11-10 06:48:00,6,0.4215
AAPL,2023-11-10,06:30 AM,"1 Magnificent Stock That Could Join Apple, Microsoft, Amazon, Alphabet, and Nvidia in the $1 Trillion Club",2023-11-10 06:30:00,6,0.7783
AAPL,2023-11-10,06:27 AM,Biden must decide whether patent-infringing Apple watches can be imported into the U.S. from China by Christmasbut Congress could neuter Americas ability to protect its IP altogether,2023-11-10 06:27:00,6,0.5994
AAPL,2023-11-10,06:01 AM,How to use Stage Manager in iPadOS 17,2023-11-10 06:01:00,6,0.0
AAPL,2023-11-10,05:45 AM,"Big Tech, flush with cash, doesn't want to your media company: Morning Brief",2023-11-10 05:45:00,5,-0.0572
AAPL,2023-11-10,05:45 AM,"Big Tech, flush with cash, doesn't want to buy your media company",2023-11-10 05:45:00,5,-0.0572
AAPL,2023-11-10,05:18 AM,The S&P 500 Just Had Its Best Week of 2023. 2 Artificial Intelligence (AI) Stocks to Buy Before the Stock Market Rallies Further.,2023-11-10 05:18:00,5,0.8074
AAPL,2023-11-10,05:06 AM,Nearly Half of Warren Buffett's More Than $6 Billion in Annual Dividend Income Comes From Just 3 Stocks,2023-11-10 05:06:00,5,0.0
AAPL,2023-11-10,02:33 AM,"TSMC October revenue hits new high, up 34.8% MoM",2023-11-10 02:33:00,2,0.0
AAPL,2023-11-10,02:10 AM,Apple supplier Luxshare invests $330 million in Vietnam plant,2023-11-10 02:10:00,2,0.0
AAPL,2023-11-10,01:18 AM,First wave of Samsung's XR device is rumored to launch by end of 2024,2023-11-10 01:18:00,1,0.0
AAPL,2023-11-10,12:47 AM,Tata acquired 100% stake in Wistron Indian subsidiary,2023-11-10 00:47:00,0,0.0
TSLA,2023-11-12,11:43 AM,Wall Street bulls defend Tesla and Elon Musk after analyst's bearish call,2023-11-12 11:43:00,11,0.0
TSLA,2023-11-12,10:30 AM,Billionaire Tesla Investor Sends Out a Surprising Message,2023-11-12 10:30:00,10,0.2732
TSLA,2023-11-12,09:15 AM,Where Will General Motors Stock Be in 5 Years?,2023-11-12 09:15:00,9,0.0
TSLA,2023-11-12,08:00 AM,Americas Largest Pension Raised Bets on EV Stocks,2023-11-12 08:00:00,8,0.0
TSLA,2023-11-12,05:00 AM,These 2 High-Growth Stocks Could Power the Bull Market's Next Record Run,2023-11-12 05:00:00,5,0.0
TSLA,2023-11-11,11:11 PM,Tesla's China woes; Lucid commits to NACS: This week in EVs,2023-11-11 23:11:00,23,-0.4215
TSLA,2023-11-11,08:05 AM,Tesla Vs. BYD 2023: BYD Has Seized The BEV Crown. The Coronation Will Come Later.,2023-11-11 08:05:00,8,0.0
TSLA,2023-11-10,08:09 PM,Is Elon Musk turning X around?,2023-11-10 20:09:00,20,0.0
TSLA,2023-11-10,05:26 PM,"Tesla's Feeling the Pain of Lower Pricing, but This EV Maker Isn't. Is the Stock a Buy?",2023-11-10 17:26:00,17,-0.3612
TSLA,2023-11-10,04:54 PM,Tesla Is Exploring New Ways to Sell EVs. Thats Probably Good.,2023-11-10 16:54:00,16,0.4404
TSLA,2023-11-10,04:30 PM,The Hitchhiker's Guide to Elon Musk's New Chatbot,2023-11-10 16:30:00,16,0.0
TSLA,2023-11-10,02:43 PM,Why Rivian Stock Is the Best EV Investment Not Named Tesla',2023-11-10 14:43:00,14,0.6369
TSLA,2023-11-10,02:16 PM,Billionaire makes several bold claims about Elon Musk's Tesla,2023-11-10 14:16:00,14,0.3818
TSLA,2023-11-10,01:10 PM,"Markets up, Wynn, Plug, Tesla fall: Top Stories",2023-11-10 13:10:00,13,0.2023
TSLA,2023-11-10,12:50 PM,Tesla rival starts production of new electric crossover SUV model,2023-11-10 12:50:00,12,0.0
TSLA,2023-11-10,12:17 PM,Li Auto Is Outgrowing Tesla With a Strategy That Could Work in the U.S.,2023-11-10 12:17:00,12,0.0
TSLA,2023-11-10,11:32 AM,"Volvo Joins Tesla, Toyota in Giga Press Game",2023-11-10 11:32:00,11,0.0
TSLA,2023-11-10,10:54 AM,This Alternative EV Company Has The Potential To Steal Elon Musk's Thunder,2023-11-10 10:54:00,10,-0.4939
TSLA,2023-11-10,10:33 AM,Tesla faces strikes in Sweden unless it signs a collective bargaining agreement,2023-11-10 10:33:00,10,0.1779
TSLA,2023-11-10,10:19 AM,Tesla and TSLA Stock Would Be Better Off Without Elon Musk,2023-11-10 10:19:00,10,0.4404
TSLA,2023-11-10,10:11 AM,Tesla rival has a new electric crossover SUV model to deliver,2023-11-10 10:11:00,10,0.0
TSLA,2023-11-10,10:00 AM,Tesla rival Polestar reveals its plan to increase deliveries,2023-11-10 10:00:00,10,0.3182
TSLA,2023-11-10,09:50 AM,Top investors defend Tesla bull case after stock slides on HSBC report,2023-11-10 09:50:00,9,0.2023
TSLA,2023-11-10,09:22 AM,Europes Unions Have Gone Quiet. Why Strikes Suddenly Stopped.,2023-11-10 09:22:00,9,-0.5267
TSLA,2023-11-10,09:14 AM,Will Tesla Continue to Be a Top-Performing EV Stock in 2024 and Beyond?,2023-11-10 09:14:00,9,0.0
TSLA,2023-11-10,09:01 AM,"Watch what happens once Tesla starts selling cars for $25,000, says billionaire investor Ron Baron",2023-11-10 09:01:00,9,0.0
TSLA,2023-11-10,08:57 AM,Is Tesla Stock a Buy? It Depends on This Number.,2023-11-10 08:57:00,8,0.0772
TSLA,2023-11-10,08:45 AM,3 Reasons to Buy Tesla Stock Hand Over Fist,2023-11-10 08:45:00,8,0.4939
TSLA,2023-11-10,07:37 AM,Tesla Stock Bulls and Bears: This Number Is What Separates Them.,2023-11-10 07:37:00,7,0.0772
TSLA,2023-11-10,07:03 AM,Tesla Bulls Should Brace Themselves. Shares Could Take a Big Hit.,2023-11-10 07:03:00,7,0.296
TSLA,2023-11-10,06:52 AM,Huawei launches its rival to Teslas Model S,2023-11-10 06:52:00,6,0.0
TSLA,2023-11-10,05:30 AM,A Bull Market Is Coming: 2 Cathie Wood Stocks That Could Skyrocket,2023-11-10 05:30:00,5,0.0
TSLA,2023-11-10,01:51 AM,SAIC-GM will share electric vehicle charging network with Tesla China,2023-11-10 01:51:00,1,0.296
TSLA,2023-11-10,01:30 AM,Mobileye Is a Rare IPO Winner. Its Navigating a New Path to Self-Driving.,2023-11-10 01:30:00,1,0.5859
AAPL,2023-11-16,01:52 PM,MacBook Pro 14-inch M3 Pro review: The go-to workhorse,2023-11-16 13:52:00,13,0.0
AAPL,2023-11-16,01:49 PM,Apple plans to make it easier to text between iPhones and Androids,2023-11-16 13:49:00,13,0.4215
AAPL,2023-11-16,01:20 PM,Google's RCS messaging is coming to iPhone in 2024,2023-11-16 13:20:00,13,0.0
AAPL,2023-11-16,12:26 PM,Investor takeaways of Berkshire Hathaway's revised holdings,2023-11-16 12:26:00,12,0.0
