Date,Open,High,Low,Close,Adj Close,Volume,SMA-200,EMA-12,EMA-26,MACD,MACD_Signal,RSI_14
2013-04-19,13.856071472167969,14.271429061889648,13.753570556640625,13.947500228881836,11.997525215148926,609274400,19.727169699668885,14.875237106756495,15.293571743714644,-0.4183346369581482,-0.2746447844107074,26.6828506370086
2013-04-22,14.022856712341309,14.364286422729492,13.973929405212402,14.238213539123535,12.247593879699707,429920400,19.69255362510681,14.777233480966808,15.21539706189308,-0.43816358092627183,-0.30734854371382025,32.626145592261295
2013-04-23,14.428214073181152,14.585000038146973,14.243213653564453,14.504643440246582,12.476776123046875,664238400,19.658039345741273,14.735296551625234,15.16274864547482,-0.4274520938495865,-0.33136925374097354,36.36364148393967
2013-04-24,14.055000305175781,14.83035659790039,14.01785659790039,14.480713844299316,12.456191062927246,969651200,19.62152505874634,14.6961299812674,15.11222754909145,-0.4160975678240497,-0.3483149165575888,37.798724279955856
2013-04-25,14.686785697937012,14.783571243286133,14.535714149475098,14.585000038146973,12.545900344848633,384837600,19.58625720500946,14.67903306694118,15.073173659391859,-0.3941405924506789,-0.3574800517362068,41.731747846443874
2013-04-26,14.63607120513916,14.956070899963379,14.58035659790039,14.899999618530273,12.816858291625977,764097600,19.55113399028778,14.713027921031811,15.06034595266137,-0.347318031629559,-0.35544764771487725,45.27926088198663
2013-04-29,15.016071319580078,15.486429214477539,15.0,15.361429214477539,13.213774681091309,640326400,19.51933220386505,14.812781966177308,15.082648416499605,-0.26986645032229717,-0.33833140823636126,51.459386846790636
2013-04-30,15.539285659790039,15.901785850524902,15.431071281433105,15.813570976257324,13.602701187133789,691538400,19.49046612739563,14.966749506189618,15.13679082833351,-0.17004132214389145,-0.30467339101786733,53.178511093915205
2013-05-01,15.873571395874023,15.89035701751709,15.51392936706543,15.688928604125977,13.495487213134766,506909200,19.46196434020996,15.077853982795212,15.177689922836656,-0.09983594004144436,-0.2637059008225828,52.18193663248264
2013-05-02,15.777856826782227,16.02107048034668,15.736785888671875,15.911429405212402,13.686882019042969,421828400,19.433491129875183,15.206096355474779,15.23204099560523,-0.025944640130450836,-0.2161536486841564,56.81345606097957
